Temperature,Correlation,ID,Comparison
348,0.6467377177809525,1f3vA00,AlphaFold
348,0.9240575450966504,1hyoA01,AlphaFold
348,0.9117571950854342,1j5sA02,AlphaFold
348,0.6709026196469977,1ezjA02,AlphaFold
348,0.828537504945927,1ruyH02,AlphaFold
379,0.7523086547050525,1ezvC00,AlphaFold
379,0.6896808642841729,1eysL01,AlphaFold
379,0.7567317329775648,1beoA00,AlphaFold
379,0.3349662203124262,1koyA00,AlphaFold
379,0.8096210332122991,1st0A02,AlphaFold
379,0.9105405197954848,1gxeA00,AlphaFold
379,0.65150016647538,1kfwA02,AlphaFold
379,0.8734379667537215,1ezjA02,AlphaFold
379,0.7444834657298307,1ruyH02,AlphaFold
379,0.7893265847480079,1lcsA00,AlphaFold
379,0.7458103708197542,1sumB02,AlphaFold
379,0.5761742606988445,1f3vA00,AlphaFold
379,0.7140121767921829,1j5sA02,AlphaFold
379,0.7128672376178679,1hyoA01,AlphaFold
413,0.7561601292883813,1sumB02,AlphaFold
413,0.6033847041646061,1j5sA02,AlphaFold
413,0.7342560035942219,1hyoA01,AlphaFold
413,0.6041976569177906,1f3vA00,AlphaFold
413,0.8538012993125186,1ezjA02,AlphaFold
413,0.7510316212103773,1ruyH02,AlphaFold
413,0.79505420240887,1koyA00,AlphaFold
413,0.8846377194573989,1kfwA02,AlphaFold
413,0.7993574061830676,1gxeA00,AlphaFold
413,0.8538029533941117,1st0A02,AlphaFold
413,0.639513797312169,1ezvC00,AlphaFold
413,0.6112102331909234,1eysL01,AlphaFold
413,0.8503846677045944,1beoA00,AlphaFold
450,0.3712690366932387,1koyA00,AlphaFold
450,0.8749942808341116,1st0A02,AlphaFold
450,0.7175791574099519,1gxeA00,AlphaFold
450,0.0733728507549842,1kfwA02,AlphaFold
450,0.6938869470413377,1ezvC00,AlphaFold
450,0.7992045641193838,1eysL01,AlphaFold
450,0.8369237315434696,1beoA00,AlphaFold
450,0.7917015462515989,1sumB02,AlphaFold
450,0.9159116283165064,1j5sA02,AlphaFold
450,0.6506860728439727,1hyoA01,AlphaFold
450,0.7036984399996326,1f3vA00,AlphaFold
450,0.8596722617710173,1ezjA02,AlphaFold
450,0.5891947023405241,1ruyH02,AlphaFold
320,0.9147787747714672,1rzmA01,DCA
320,0.9076757867389218,1k8kF00,DCA
320,0.7591387033404875,1neiA00,DCA
320,0.8559300493489329,1ks9A02,DCA
320,0.7230390056718572,1sxjE02,DCA
320,0.6553381022939585,1eq6A00,DCA
320,0.8677746593977287,1j7mA00,DCA
320,0.2743740405848831,1bo7A00,DCA
320,0.8230511599718203,1u0vB01,DCA
320,0.8820391852401813,1on2A02,DCA
320,0.9308928177219116,1ll8A00,DCA
320,0.928554593462684,1a9vA00,DCA
320,0.9776414600508454,1pytA00,DCA
320,0.7195462857098622,1hn0A04,DCA
320,0.7759452578891918,1mixA01,DCA
320,0.8474213691505925,1qexA03,DCA
320,0.7727168392731374,1a3dA00,DCA
320,0.5820952407482441,1s5lH00,DCA
348,0.8661263798139964,1on2A02,DCA
348,0.9636325625895348,1pytA00,DCA
348,0.8587530610374841,1a9vA00,DCA
348,0.8364832927831221,1ll8A00,DCA
348,0.926115662174242,1qexA03,DCA
348,0.8246560630221489,1mixA01,DCA
348,0.9636375414536054,1hn0A04,DCA
348,0.5650517037610495,1s5lH00,DCA
348,0.7794350558644748,1a3dA00,DCA
348,0.6847100979043437,1neiA00,DCA
348,0.8840370074480263,1k8kF00,DCA
348,0.961709249349194,1rzmA01,DCA
348,0.8220534343857744,1eq6A00,DCA
348,0.7395896030941178,1sxjE02,DCA
348,0.6688138232579757,1ks9A02,DCA
348,0.6642927136087993,1u0vB01,DCA
348,0.3799964203543296,1bo7A00,DCA
348,0.8067979423912218,1j7mA00,DCA
379,0.9320203729053492,1qexA03,DCA
379,0.857171050718012,1hn0A04,DCA
379,0.6347890157214907,1mixA01,DCA
379,0.8174721231996638,1a3dA00,DCA
379,0.6769767260874558,1s5lH00,DCA
379,0.8366497935303817,1on2A02,DCA
379,0.9609128278679876,1pytA00,DCA
379,0.8206360151412794,1ll8A00,DCA
379,0.775825131209004,1a9vA00,DCA
379,0.7243634043539317,1ks9A02,DCA
379,0.3291320808461119,1sxjE02,DCA
379,0.7141502945292755,1eq6A00,DCA
379,0.4699421062101085,1j7mA00,DCA
379,0.4988123840638005,1bo7A00,DCA
379,0.6510132012886165,1u0vB01,DCA
379,0.5221261448179133,1neiA00,DCA
379,0.8371828548298688,1rzmA01,DCA
379,0.8823409164366494,1k8kF00,DCA
413,0.8952276343865659,1rzmA01,DCA
413,0.7269222882889351,1k8kF00,DCA
413,0.2406317817472157,1neiA00,DCA
413,0.7116089052685176,1sxjE02,DCA
413,0.7709661027314937,1ks9A02,DCA
413,0.7040179416632738,1eq6A00,DCA
413,0.7583475318127593,1j7mA00,DCA
413,0.7447174445506572,1b1yA00,DCA
413,0.7780474410176662,1u0vB01,DCA
413,0.7009998158416592,1bo7A00,DCA
413,0.6845444953625522,1on2A02,DCA
413,0.8378143901358309,1a9vA00,DCA
413,0.704255460014819,1ll8A00,DCA
413,0.91063933961987,1pytA00,DCA
413,0.7466857624913996,1hn0A04,DCA
413,0.6580876550639823,1mixA01,DCA
413,0.9218617251784528,1qexA03,DCA
413,0.2099992726264317,1s5lH00,DCA
413,0.6571609522887908,1a3dA00,DCA
450,0.8459042641522381,1on2A02,DCA
450,0.7171747093335944,1ll8A00,DCA
450,0.7972158518348177,1a9vA00,DCA
450,0.5416380586190511,1pytA00,DCA
450,0.6626479339973449,1hn0A04,DCA
450,0.4843275332691827,1mixA01,DCA
450,0.5670238311811787,1qexA03,DCA
450,0.7877950342845658,1a3dA00,DCA
450,0.7859767847235682,1s5lH00,DCA
450,0.8672391701066736,1rzmA01,DCA
450,0.6391828449435133,1k8kF00,DCA
450,0.6181057334823147,1neiA00,DCA
450,0.3767416993439624,1ks9A02,DCA
450,0.7376507057583329,1sxjE02,DCA
450,0.7657030162578501,1eq6A00,DCA
450,0.6580221866445283,1b1yA00,DCA
450,0.4587192681847799,1j7mA00,DCA
450,0.6272785270225001,1bo7A00,DCA
320,0.379911482393293,1tvfA02,ESM
320,0.732167988906133,1c7sA02,ESM
320,0.9807591560346132,1l7yA00,ESM
320,0.617845369634896,1hsjB03,ESM
320,0.5456730863760759,1ezvC00,ESM
320,0.9542627942157976,1rq2B02,ESM
320,0.6544751265449859,1mzbA02,ESM
320,0.8785122516322242,1ibcB00,ESM
320,0.8658827030188142,1mnmC00,ESM
320,0.5649554753343786,1e6vA03,ESM
320,0.4036011336293963,1cb5A01,ESM
320,0.6757447638408784,1eerA00,ESM
348,0.7987338701731339,1mnmC00,ESM
348,0.8270461612412128,1ibcB00,ESM
348,0.5536696647389444,1cb5A01,ESM
348,0.7427190166518545,1e6vA03,ESM
348,0.7338220230030581,1eerA00,ESM
348,0.7818902633566116,1c7sA02,ESM
348,0.9382025416190484,1l7yA00,ESM
348,0.2636497806084648,1tvfA02,ESM
348,0.8812957233996316,1hsjB03,ESM
348,0.9512855967785516,1rq2B02,ESM
348,0.7104280232713294,1ezvC00,ESM
348,0.5682999963278641,1mzbA02,ESM
379,0.7988150084489102,1e6vA03,ESM
379,0.5882244836652984,1cb5A01,ESM
379,0.6020827738808316,1eerA00,ESM
379,0.818157795228467,1mnmC00,ESM
379,0.6280961361699205,1ezvC00,ESM
379,0.832544515175583,1rq2B02,ESM
379,0.4541812699128624,1hxnA00,ESM
379,0.5492893495280109,1mzbA02,ESM
379,0.7012155813846327,1c7sA02,ESM
379,0.9454065606133312,1l7yA00,ESM
379,0.3107913334995799,1tvfA02,ESM
379,0.920546059898149,1hsjB03,ESM
413,0.4375095987467214,1tvfA02,ESM
413,0.769395174542235,1c7sA02,ESM
413,0.8897510926970634,1l7yA00,ESM
413,0.876260153481835,1hsjB03,ESM
413,0.5652221996659115,1hxnA00,ESM
413,0.7131605748990736,1ezvC00,ESM
413,0.9044417135924004,1rq2B02,ESM
413,0.7521306391545081,1mzbA02,ESM
413,0.6137489858675301,1mnmC00,ESM
413,0.7720651428802259,1e6vA03,ESM
413,0.5602707406257429,1cb5A01,ESM
413,0.3844777169134974,1eerA00,ESM
450,0.3727991811987571,1mnmC00,ESM
450,0.5096294304318317,1e6vA03,ESM
450,0.5702240598261633,1cb5A01,ESM
450,0.1747153649244226,1eerA00,ESM
450,0.389142560247903,1tvfA02,ESM
450,0.8145241949730225,1l7yA00,ESM
450,0.6564245080176572,1c7sA02,ESM
450,0.7844738548229729,1hsjB03,ESM
450,0.7275234420523011,1hxnA00,ESM
450,0.7398944872010366,1ezvC00,ESM
450,0.4437672372791228,1rq2B02,ESM
450,0.6077866567113523,1mzbA02,ESM
320,0.7378977060171794,1kplA00,AlphaFold
320,0.7170355995583532,1ks9A02,AlphaFold
320,0.8755422754997526,1txlA00,AlphaFold
320,0.8081674940384983,1ak2A00,AlphaFold
320,0.8965263721552268,1k8iB01,AlphaFold
320,0.7581593688135192,1tvfA02,AlphaFold
320,0.8026563720428482,1st6A03,AlphaFold
320,0.9315611182370538,1eyuA00,AlphaFold
320,0.3768536456284185,1ffvC03,AlphaFold
320,0.7820306498842325,1otvA00,AlphaFold
348,0.7446283564034804,1st6A03,AlphaFold
348,0.8353849949454758,1tvfA02,AlphaFold
348,0.572736245693113,1k8iB01,AlphaFold
348,0.7336593629307601,1otvA00,AlphaFold
348,0.73540157562265,1ffvC03,AlphaFold
348,0.8959402941781281,1eyuA00,AlphaFold
348,0.7179154366299659,1kplA00,AlphaFold
348,0.4257390231596131,1ks9A02,AlphaFold
348,0.9419787521789458,1txlA00,AlphaFold
348,0.776046829942564,1ak2A00,AlphaFold
379,0.8288886876438423,1otvA00,AlphaFold
379,0.8720329357565998,1eyuA00,AlphaFold
379,0.6015910343224274,1ffvC03,AlphaFold
379,0.711391646453281,1st6A03,AlphaFold
379,0.7085799911212075,1k8iB01,AlphaFold
379,0.7808604675445584,1tvfA02,AlphaFold
379,0.8402424689162561,1txlA00,AlphaFold
379,0.8330712263923118,1ak2A00,AlphaFold
379,0.6424692930059093,1kplA00,AlphaFold
379,0.7545123090705598,1ks9A02,AlphaFold
413,0.7869209802684558,1lcsA00,AlphaFold
413,0.6610905584506261,1kplA00,AlphaFold
413,0.72711917915166,1ks9A02,AlphaFold
413,0.9046060109520796,1txlA00,AlphaFold
413,0.7465911625660169,1ak2A00,AlphaFold
413,0.6273468793184004,1tvfA02,AlphaFold
413,0.6434564244852352,1k8iB01,AlphaFold
413,0.696039233538103,1st6A03,AlphaFold
413,0.856231980705653,1eyuA00,AlphaFold
413,0.8166360766626404,1ffvC03,AlphaFold
413,0.6986494568356372,1otvA00,AlphaFold
450,0.8205573840121346,1k8iB01,AlphaFold
450,0.3361336047610568,1tvfA02,AlphaFold
450,0.8824922156570585,1st6A03,AlphaFold
450,0.7725455779968543,1ffvC03,AlphaFold
450,0.6273690377282548,1otvA00,AlphaFold
450,0.6666390404530226,1lcsA00,AlphaFold
450,0.665366477674213,1kplA00,AlphaFold
450,0.6719678059137276,1ks9A02,AlphaFold
450,0.9295461750155668,1txlA00,AlphaFold
450,0.5979498941068682,1ak2A00,AlphaFold
320,0.514697128046043,1c8jA00,DCA
320,0.6264165068982248,1f3vA00,DCA
320,0.6038767067488873,1c9bA02,DCA
320,0.7967895515473677,1b06A01,DCA
320,0.9182639634034132,1uapA00,DCA
320,0.9245386088212452,1lujB01,DCA
320,0.6026394029068046,1bh3A00,DCA
320,0.537689124166765,1pgjA02,DCA
320,0.9503272594272372,1rq2B02,DCA
320,0.7669206723407891,1nktA02,DCA
320,0.6113676033711639,1a0hA01,DCA
320,0.6382803965163834,1fohA03,DCA
320,0.7015031658250237,1j7gA00,DCA
320,0.906239929480638,1c8uA01,DCA
320,0.8481566708795386,1gjsA00,DCA
320,0.783985669890842,1st6A03,DCA
348,0.8507699204384154,1pgjA02,DCA
348,0.5695093535111534,1bh3A00,DCA
348,0.9249438662589764,1rq2B02,DCA
348,0.9236974749400562,1gjsA00,DCA
348,0.849107009828541,1c8uA01,DCA
348,0.9033414047953388,1fohA03,DCA
348,0.7403404246384928,1j7gA00,DCA
348,0.7421828218165617,1a0hA01,DCA
348,0.8381697173929317,1nktA02,DCA
348,0.8438224574514217,1st6A03,DCA
348,0.584549614986745,1c8jA00,DCA
348,0.3883540925879117,1c9bA02,DCA
348,0.7384769866409562,1f3vA00,DCA
348,0.8381075974270642,1lujB01,DCA
348,0.8681120112053808,1uapA00,DCA
348,0.8051153641982381,1b06A01,DCA
379,0.7808488429996949,1gjsA00,DCA
379,0.6535017878588838,1nktA02,DCA
379,0.8295495642027656,1a0hA01,DCA
379,0.8370845367209803,1fohA03,DCA
379,0.7626872349671818,1j7gA00,DCA
379,0.9243780566694512,1c8uA01,DCA
379,0.7643735022897001,1st6A03,DCA
379,0.7584500184211139,1bh3A00,DCA
379,0.8490190445505261,1pgjA02,DCA
379,0.8084266059545591,1rq2B02,DCA
379,0.661530409157113,1c9bA02,DCA
379,0.6492834088011877,1f3vA00,DCA
379,0.8487739121049961,1uapA00,DCA
379,0.8564706736909788,1lujB01,DCA
379,0.7977410667587137,1b06A01,DCA
379,0.6433256675069812,1c8jA00,DCA
413,0.7482518134818149,1c8jA00,DCA
413,0.6544674356781273,1f3vA00,DCA
413,0.7588664003941324,1c9bA02,DCA
413,0.4301153069276449,1b06A01,DCA
413,0.7815446043128974,1uapA00,DCA
413,0.8626276120255221,1lujB01,DCA
413,0.7405237265214623,1pgjA02,DCA
413,0.3840512115245467,1bh3A00,DCA
413,0.5968575802195123,1rq2B02,DCA
413,0.8876924616386582,1nktA02,DCA
413,0.6284047868896312,1c8uA01,DCA
413,0.7472222185154966,1fohA03,DCA
413,0.5604324991793992,1j7gA00,DCA
413,0.7286005776786183,1a0hA01,DCA
413,0.7936120638951494,1gjsA00,DCA
413,0.8567029434579635,1st6A03,DCA
450,0.3084889408431673,1bh3A00,DCA
450,0.7182615173736491,1pgjA02,DCA
450,0.5171686575309673,1rq2B02,DCA
450,0.3480523313679554,1nktA02,DCA
450,0.7054421025578773,1a0hA01,DCA
450,0.5442176394347701,1j7gA00,DCA
450,0.8418138331866148,1fohA03,DCA
450,0.7263393472850175,1c8uA01,DCA
450,0.6238730488798485,1gjsA00,DCA
450,0.5576188451820938,1st6A03,DCA
450,0.8405172796674638,1f3vA00,DCA
450,0.6610942397604805,1c9bA02,DCA
450,0.7233497793309697,1b06A01,DCA
450,0.581104305273547,1uapA00,DCA
450,0.7809983756136554,1u0vB01,DCA
450,0.6303783899818194,1lujB01,DCA
320,0.6771344401655163,1fb1A01,ESM
320,0.372953769176348,1dkiA02,ESM
320,0.1828935584597587,1dh3A00,ESM
320,0.8146384340899682,1o9iA02,ESM
320,0.3067637498667121,1dpgA02,ESM
320,0.6625226669876001,1otvA00,ESM
320,0.4977265070505717,1lucB00,ESM
320,0.8395939163360123,1ti2A01,ESM
320,0.9003521130526033,1h19A02,ESM
320,0.7234804509048267,1iyuA00,ESM
320,0.6793735804878104,1eovA02,ESM
320,0.7644261676766347,1txlA00,ESM
320,0.9237015092206337,1pv4B01,ESM
320,0.6015568924889115,1s0pA01,ESM
348,0.6439300812986496,1lucB00,ESM
348,0.785193555293494,1iyuA00,ESM
348,0.9384120604403476,1h19A02,ESM
348,0.734341715072879,1ti2A01,ESM
348,0.9756348695253568,1pv4B01,ESM
348,0.7724441204191091,1txlA00,ESM
348,0.6637648168541275,1eovA02,ESM
348,0.5658917590989191,1s0pA01,ESM
348,0.8241163593730292,1dh3A00,ESM
348,0.5568479153801619,1dkiA02,ESM
348,0.7474058828430962,1fb1A01,ESM
348,0.7248426919437642,1o9iA02,ESM
348,0.5966367078637533,1otvA00,ESM
348,0.4553260690388387,1dpgA02,ESM
379,0.9730833570893836,1pv4B01,ESM
379,0.7142125866479639,1eovA02,ESM
379,0.8350504497994167,1txlA00,ESM
379,0.4394635140815544,1s0pA01,ESM
379,0.4363623289671142,1lucB00,ESM
379,0.7080538846045938,1h19A02,ESM
379,0.6855736810451377,1iyuA00,ESM
379,0.6536055629169161,1ibcB00,ESM
379,0.7564117871716559,1ti2A01,ESM
379,0.6915589262410479,1otvA00,ESM
379,0.4376123124103233,1dpgA02,ESM
379,0.6554539845114292,1dkiA02,ESM
379,0.7027867426986603,1dh3A00,ESM
379,0.8900157355180847,1fb1A01,ESM
379,0.7029015782697559,1o9iA02,ESM
413,0.3564846418983106,1fb1A01,ESM
413,0.8114633644054897,1dkiA02,ESM
413,0.6582481272614947,1dh3A00,ESM
413,0.811105693652758,1o9iA02,ESM
413,0.4313609119373865,1dpgA02,ESM
413,0.6170513212386254,1otvA00,ESM
413,0.4919163062726158,1lucB00,ESM
413,0.5794679267766863,1ti2A01,ESM
413,0.6507351666320284,1ibcB00,ESM
413,0.6802233474413147,1iyuA00,ESM
413,0.5217742698206742,1h19A02,ESM
413,0.5500419069604235,1eovA02,ESM
413,0.602277300248928,1txlA00,ESM
413,0.8413107177041742,1pv4B01,ESM
413,0.6730069812679244,1s0pA01,ESM
450,0.3666079707902266,1lucB00,ESM
450,0.4205610403349287,1ti2A01,ESM
450,0.3741766305259651,1h19A02,ESM
450,0.7011711733079105,1iyuA00,ESM
450,0.2794241279719119,1ibcB00,ESM
450,0.5861564081782886,1eovA02,ESM
450,0.9390906828401404,1txlA00,ESM
450,0.4130840092252495,1pv4B01,ESM
450,0.5672988991281053,1s0pA01,ESM
450,0.7992210707125451,1fb1A01,ESM
450,0.3768864147418726,1dkiA02,ESM
450,0.8626867682544234,1dh3A00,ESM
450,0.8132251413629914,1o9iA02,ESM
450,0.7119549613399263,1dpgA02,ESM
450,0.4967928728990634,1otvA00,ESM
320,0.9294465789325944,1u0vB01,AlphaFold
320,0.9715951281672016,1m2dA00,AlphaFold
320,0.836548351292459,1jqpA01,AlphaFold
320,0.645619589786513,1aocA00,AlphaFold
320,0.968046942139644,1nijA02,AlphaFold
320,0.8693503183219096,1ig0A01,AlphaFold
320,0.3105230608706543,1hufA00,AlphaFold
320,0.9065708786063686,1sxjE02,AlphaFold
320,0.4698183356210407,1eysL02,AlphaFold
320,0.6336035530019687,1i7xB00,AlphaFold
320,0.9607789572139372,1r3fA02,AlphaFold
320,0.8057129780718083,1u0mA01,AlphaFold
320,0.9492892397284672,1js2A00,AlphaFold
320,0.8798894472970241,1o9iA02,AlphaFold
320,0.844950762285889,1nktA02,AlphaFold
320,0.8665227059911231,1hxnA00,AlphaFold
348,0.7111110275689766,1nktA02,AlphaFold
348,0.807394011269082,1o9iA02,AlphaFold
348,0.7562511508771231,1js2A00,AlphaFold
348,0.8076230137347259,1u0mA01,AlphaFold
348,0.8860444037306587,1r3fA02,AlphaFold
348,0.6311413403741944,1i7xB00,AlphaFold
348,0.896920373645053,1hxnA00,AlphaFold
348,0.8231398821318311,1aocA00,AlphaFold
348,0.9056694156378378,1jqpA01,AlphaFold
348,0.9846373344834012,1m2dA00,AlphaFold
348,0.7777600705056971,1u0vB01,AlphaFold
348,0.5185446376482019,1eysL02,AlphaFold
348,0.9586392867680008,1sxjE02,AlphaFold
348,0.4507788271208782,1hufA00,AlphaFold
348,0.930784921997019,1ig0A01,AlphaFold
348,0.956800632980012,1nijA02,AlphaFold
379,0.9064639244347948,1hxnA00,AlphaFold
379,0.9076649145456668,1js2A00,AlphaFold
379,0.8123576555451643,1o9iA02,AlphaFold
379,0.7172972905526608,1nktA02,AlphaFold
379,0.2725018110648398,1i7xB00,AlphaFold
379,0.696360081239532,1r3fA02,AlphaFold
379,0.7406220860714944,1u0mA01,AlphaFold
379,0.7895311520977208,1aocA00,AlphaFold
379,0.6346704408364978,1u0vB01,AlphaFold
379,0.7923835811067874,1jqpA01,AlphaFold
379,0.9279337139792668,1ig0A01,AlphaFold
379,0.5180670483801475,1hufA00,AlphaFold
379,0.6888895736709917,1sxjE02,AlphaFold
379,0.7532702538785808,1eysL02,AlphaFold
379,0.9692692342838448,1nijA02,AlphaFold
413,0.837382564549405,1u0vB01,AlphaFold
413,0.6758964779076827,1jqpA01,AlphaFold
413,0.7354209738704569,1aocA00,AlphaFold
413,0.8894677205027168,1nijA02,AlphaFold
413,0.1056179531026623,1hufA00,AlphaFold
413,0.8991723958004945,1ig0A01,AlphaFold
413,0.725978667205345,1eysL02,AlphaFold
413,0.4240612916086561,1sxjE02,AlphaFold
413,0.8334945508250348,1i7xB00,AlphaFold
413,0.8380267924708388,1u0mA01,AlphaFold
413,0.8444134157222919,1r3fA02,AlphaFold
413,0.4897192334871632,1js2A00,AlphaFold
413,0.8420606539187271,1nktA02,AlphaFold
413,0.852076152821148,1o9iA02,AlphaFold
413,0.8861239030691187,1hxnA00,AlphaFold
450,0.6779510502056515,1i7xB00,AlphaFold
450,0.7486376625163155,1r3fA02,AlphaFold
450,0.7571149137095119,1u0mA01,AlphaFold
450,0.5741706472367184,1js2A00,AlphaFold
450,0.4750472548105185,1o9iA02,AlphaFold
450,0.2222528468925777,1nktA02,AlphaFold
450,0.5614168516701157,1eyuA00,AlphaFold
450,0.8079036746752013,1hxnA00,AlphaFold
450,0.836314499262298,1u0vB01,AlphaFold
450,0.3321338034111728,1jqpA01,AlphaFold
450,0.7692551375830095,1aocA00,AlphaFold
450,0.7921994627627323,1nijA02,AlphaFold
450,0.5879440458076396,1ig0A01,AlphaFold
450,0.2020212689830588,1hufA00,AlphaFold
450,0.4637006713911443,1sxjE02,AlphaFold
450,0.3900238638824367,1eysL02,AlphaFold
320,0.6419469573836732,1i2nA00,DCA
320,0.7646001117093756,1g5aA03,DCA
320,0.8531706443149532,1g2rA00,DCA
320,0.9745762529551332,1nijA02,DCA
320,0.4451485192779866,1l5oA02,DCA
320,0.9225049870771608,1a7gE00,DCA
320,0.908098739363589,1eyuA00,DCA
320,0.4381961086714883,1gxcA00,DCA
320,0.9241451234597616,1hsjB03,DCA
320,0.7686269892002964,1kfwA02,DCA
320,0.796608626814372,1pi2A00,DCA
320,0.7160745564371518,1fwxA01,DCA
320,0.9388336479960744,1ng6A02,DCA
320,0.793194174915372,1inlC02,DCA
348,0.8369037355402701,1a7gE00,DCA
348,0.8220953316089034,1gxcA00,DCA
348,0.9071349777638252,1eyuA00,DCA
348,0.7582183099367777,1fwxA01,DCA
348,0.8927086011296168,1kfwA02,DCA
348,0.8553297758127166,1pi2A00,DCA
348,0.8805691716390219,1hsjB03,DCA
348,0.8501663575919098,1inlC02,DCA
348,0.9210218927356196,1ng6A02,DCA
348,0.6466180133070887,1i2nA00,DCA
348,0.916473800638853,1g2rA00,DCA
348,0.6186488983403969,1g5aA03,DCA
348,0.5157228739060343,1l5oA02,DCA
348,0.930744381206719,1nijA02,DCA
379,0.6879826585090397,1kfwA02,DCA
379,0.8334982507728043,1pi2A00,DCA
379,0.817662878270303,1hsjB03,DCA
379,0.7956505380261998,1fwxA01,DCA
379,0.7708187656231946,1inlC02,DCA
379,0.9330543498240796,1ng6A02,DCA
379,0.7910557274219006,1a7gE00,DCA
379,0.8703109400564117,1eyuA00,DCA
379,0.7801050713511046,1gxcA00,DCA
379,0.9853602696546933,1nijA02,DCA
379,0.5496059720406972,1l5oA02,DCA
379,0.7282875066682766,1i2nA00,DCA
379,0.8296952841925763,1g2rA00,DCA
379,0.6296674627886379,1g5aA03,DCA
413,0.9094794150668468,1i2nA00,DCA
413,0.7689747206663223,1g5aA03,DCA
413,0.8965778069507746,1g2rA00,DCA
413,0.9723937074649924,1nijA02,DCA
413,0.5678986212182584,1l5oA02,DCA
413,0.7850805269394007,1a7gE00,DCA
413,0.7386752754699067,1gxcA00,DCA
413,0.6982220041262374,1eyuA00,DCA
413,0.7545791176047503,1fwxA01,DCA
413,0.7212643455945786,1pi2A00,DCA
413,0.5295011903669767,1kfwA02,DCA
413,0.7922209130300254,1hsjB03,DCA
413,0.7612337311312731,1ng6A02,DCA
413,0.6726765989847644,1inlC02,DCA
450,0.3529966213362099,1a7gE00,DCA
450,0.6747048301560193,1eyuA00,DCA
450,0.4608972911135128,1gxcA00,DCA
450,0.9306881462369668,1kfwA02,DCA
450,0.6453744716082399,1pi2A00,DCA
450,0.8678310319308726,1hsjB03,DCA
450,0.5918644384830101,1fwxA01,DCA
450,0.9205517786494626,1ng6A02,DCA
450,0.8613188400495924,1inlC02,DCA
450,0.6440067899246036,1c8jA00,DCA
450,0.7187513370672342,1i2nA00,DCA
450,0.5605618044417785,1g5aA03,DCA
450,0.7320698890289488,1g2rA00,DCA
450,0.5731592678976494,1nijA02,DCA
450,0.581435949757167,1l5oA02,DCA
320,0.5599805575305097,1uh4A02,ESM
320,0.5465561683257502,1mixA01,ESM
320,0.9166045475570672,1cukA01,ESM
320,0.1655467686441826,1bf6A00,ESM
320,0.4475450919831344,1j2rA00,ESM
320,0.560483857617387,1gtvA00,ESM
320,0.6716295081272387,1gakA00,ESM
320,0.6902059745565692,1gyxA01,ESM
320,0.7380214889125112,1jj2A03,ESM
320,0.5811148117753262,1qwjB00,ESM
320,0.5642290588420804,1ak2A00,ESM
320,0.6134536089804722,1c5kA02,ESM
320,0.5011975808913478,1ruyH02,ESM
348,0.8184362039608181,1jj2A03,ESM
348,0.4809495417945195,1gyxA01,ESM
348,0.8553126581894724,1gakA00,ESM
348,0.5909227551765788,1ruyH02,ESM
348,0.6295225245480267,1c5kA02,ESM
348,0.6889600018378937,1ak2A00,ESM
348,0.448916563894267,1qwjB00,ESM
348,0.5298539988383193,1uh4A02,ESM
348,0.5212096385688731,1bf6A00,ESM
348,0.9142174106959884,1cukA01,ESM
348,0.5747368273070144,1mixA01,ESM
348,0.7992462323466737,1gtvA00,ESM
348,0.3899799801746894,1j2rA00,ESM
379,0.52379404071057,1ruyH02,ESM
379,0.4108761750410387,1qwjB00,ESM
379,0.7633731710236665,1ak2A00,ESM
379,0.8176407316508597,1gakA00,ESM
379,0.3408113537793649,1gyxA01,ESM
379,0.5226600499249615,1jj2A03,ESM
379,0.7840235443832535,1gtvA00,ESM
379,0.5541392130148064,1j2rA00,ESM
379,0.5272732657538415,1uh4A02,ESM
379,0.4771961902859715,1mixA01,ESM
379,0.9253559540827252,1cukA01,ESM
379,0.5093306507848774,1bf6A00,ESM
413,0.4326730620707524,1uh4A02,ESM
413,0.5642045358134468,1mixA01,ESM
413,0.5784788136510859,1bf6A00,ESM
413,0.9715838325128714,1cukA01,ESM
413,0.5038450709813574,1j2rA00,ESM
413,0.6356728116678109,1gtvA00,ESM
413,0.7467139305781128,1gyxA01,ESM
413,0.8880501375663024,1gakA00,ESM
413,0.3940400280993031,1jj2A03,ESM
413,0.3081610533665176,1ak2A00,ESM
413,0.5218517178751172,1qwjB00,ESM
413,0.5006962228116588,1ruyH02,ESM
450,0.7250607602474497,1gakA00,ESM
450,0.7287102545228459,1gyxA01,ESM
450,0.7795170350351612,1jj2A03,ESM
450,0.8750608576026663,1qwjB00,ESM
450,0.5681710284728314,1ak2A00,ESM
450,0.3851907590191377,1ruyH02,ESM
450,0.6611826127012961,1uh4A02,ESM
450,0.2740087396767431,1mixA01,ESM
450,0.7764902645036281,1cukA01,ESM
450,0.4288678252111205,1bf6A00,ESM
450,0.6901209706914602,1j2rA00,ESM
450,0.6550856834870005,1gtvA00,ESM
320,0.9624599518167668,1lujB01,AlphaFold
320,0.9439954489677472,1mtyG02,AlphaFold
320,0.9268432301165628,1tujA00,AlphaFold
320,0.8749853068543941,1eovA02,AlphaFold
320,0.7669568890373474,1lf6A02,AlphaFold
320,0.914947485040112,1g5aA03,AlphaFold
320,0.891385958041325,1s0pA01,AlphaFold
320,0.5748552259356948,1o0uA02,AlphaFold
320,0.860558852004667,1gxcA00,AlphaFold
320,0.8266389212453001,1pgjA02,AlphaFold
